404.675113253,2016-01-25 19:04:23.614442,39.7114740614,141.678427629
404.572883796,2016-01-25 19:04:53.615670,38.5367064287,143.551494572
404.471310415,2016-01-25 19:05:23.617352,37.3287685155,145.359783818
404.3717929,2016-01-25 19:05:53.618997,36.0900793216,147.106413975
404.275744678,2016-01-25 19:06:23.620560,34.8228950025,148.794586845
404.184584851,2016-01-25 19:06:53.622617,33.5293041918,150.427548965
404.099734648,2016-01-25 19:07:23.625095,32.2112882586,152.008486317
404.022610373,2016-01-25 19:07:53.626724,30.8707559379,153.540476247
403.954604884,2016-01-25 19:08:23.629221,29.509363781,155.02668089
403.897095662,2016-01-25 19:08:53.631040,28.1288037802,156.47001497
403.851423997,2016-01-25 19:09:23.632829,26.7305656259,157.873410925
403.818893971,2016-01-25 19:09:53.634910,25.3160576268,159.239685569
403.800764694,2016-01-25 19:10:23.636857,23.8866356651,160.571521491
403.798241476,2016-01-25 19:10:53.638822,22.4435482729,161.871527832
403.812469436,2016-01-25 19:11:23.640332,20.9880009579,163.142188607
403.844527102,2016-01-25 19:11:53.641856,19.5210871739,164.38593304
403.895420135,2016-01-25 19:12:23.643450,18.0438598652,165.605081313
403.966075773,2016-01-25 19:12:53.645413,16.5573055793,166.801877474
404.057334766,2016-01-25 19:13:23.647343,15.062396909,167.978457715
404.169946493,2016-01-25 19:13:53.648845,13.5600631156,169.136885876
404.304569625,2016-01-25 19:14:23.650694,12.0511363294,170.279203589
404.46175865,2016-01-25 19:14:53.652451,10.5364756163,171.407344933
404.641967911,2016-01-25 19:15:23.654437,9.01687236392,172.523219006
404.845541003,2016-01-25 19:15:53.656336,7.49312488056,173.628663952
405.072713632,2016-01-25 19:16:23.658242,5.96598940564,174.725492904
405.323609105,2016-01-25 19:16:53.660242,4.43620493248,175.815485048
405.598233994,2016-01-25 19:17:23.662165,2.90450968947,176.900383357
405.896486409,2016-01-25 19:17:53.664613,1.37159202875,177.981938593
406.218131261,2016-01-25 19:18:23.666535,-0.161782204686,179.061828484
406.562830322,2016-01-25 19:18:53.668316,-1.69492412949,-179.858224278
406.930128812,2016-01-25 19:19:23.670250,-3.22714046976,-178.776500495
407.319448102,2016-01-25 19:19:53.671954,-4.75770027104,-177.691298919
407.73010667,2016-01-25 19:20:23.673929,-6.28591119919,-176.600873227
408.161300451,2016-01-25 19:20:53.675877,-7.81103023827,-175.503486233
408.612113518,2016-01-25 19:21:23.677405,-9.33229625568,-174.397378129
409.081535655,2016-01-25 19:21:53.678943,-10.8489728548,-173.28072582
409.568448271,2016-01-25 19:22:23.680521,-12.3602824277,-172.151680945
410.071662706,2016-01-25 19:22:53.683846,-13.8655065048,-171.008284243
410.590429047,2016-01-25 19:23:23.720878,-15.3654028567,-169.84734122
411.12589941,2016-01-25 19:23:53.931566,-16.8660088061,-168.661239493
411.676513648,2016-01-25 19:24:24.301286,-18.3655355556,-167.448114251
412.23959188,2016-01-25 19:24:54.763535,-19.8596010055,-166.208128164
412.807291248,2016-01-25 19:25:24.989330,-21.3311135887,-164.952541788
413.377919222,2016-01-25 19:25:54.991000,-22.7798605498,-163.679080253
413.953894434,2016-01-25 19:26:24.992558,-24.2156786657,-162.376133109
414.533411329,2016-01-25 19:26:54.994134,-25.6373975941,-161.041201325
415.114611073,2016-01-25 19:27:24.995309,-27.0437485641,-159.671714841
415.695631231,2016-01-25 19:27:54.997285,-28.4334588345,-158.264931494
416.274538745,2016-01-25 19:28:24.999023,-29.8050642071,-156.818115761
416.849401814,2016-01-25 19:28:55.000536,-31.157055757,-155.328391269
417.418285946,2016-01-25 19:29:25.002280,-32.4878420002,-153.792771324
417.979242992,2016-01-25 19:29:55.004160,-33.7956963946,-152.208218508
418.534891224,2016-01-25 19:30:25.256962,-35.0893944076,-150.557719617
419.077895161,2016-01-25 19:30:55.474199,-36.3544115138,-148.853130824
419.606720861,2016-01-25 19:31:25.677180,-37.5895641795,-147.090159714
420.117127049,2016-01-25 19:31:55.725337,-38.7870877176,-145.274331849
420.609270763,2016-01-25 19:32:25.727284,-39.9492353909,-143.396616284
421.08295067,2016-01-25 19:32:55.780773,-41.0772486797,-141.447909674
421.538543433,2016-01-25 19:33:26.037662,-42.1736472509,-139.414682022
421.968869135,2016-01-25 19:33:56.137495,-43.2224233201,-137.318450352
422.376327605,2016-01-25 19:34:26.360401,-44.2303968379,-135.137638187
422.754846813,2016-01-25 19:34:56.362057,-45.1832002452,-132.895756934
423.108525829,2016-01-25 19:35:26.584728,-46.0916389498,-130.558623051
423.432094237,2016-01-25 19:35:56.711450,-46.942546797,-128.149830585
423.724555953,2016-01-25 19:36:26.743867,-47.7331328192,-125.670397747
423.986393264,2016-01-25 19:36:56.850602,-48.4645211785,-123.107837626
424.215016273,2016-01-25 19:37:26.852577,-49.1291314004,-120.479920961
424.410422353,2016-01-25 19:37:56.854536,-49.7263892669,-117.78142456
424.572109325,2016-01-25 19:38:26.930393,-50.2544211668,-115.010243017
424.699423809,2016-01-25 19:38:57.176458,-50.7111340785,-112.162836839
424.790347445,2016-01-25 19:39:27.270554,-51.0889663819,-109.276854574
424.8450642,2016-01-25 19:39:57.331552,-51.3878444649,-106.349903372
424.863315784,2016-01-25 19:40:27.333124,-51.6060176208,-103.394257285
424.844697647,2016-01-25 19:40:57.577857,-51.743539854,-100.390282896
424.788495895,2016-01-25 19:41:27.940652,-51.7974517699,-97.3612350081
424.695716276,2016-01-25 19:41:58.033318,-51.7673346962,-94.3574383327
424.566419011,2016-01-25 19:42:28.073413,-51.6545024482,-91.3686398621
424.400972114,2016-01-25 19:42:58.075238,-51.460001855,-88.4044762613
424.199536748,2016-01-25 19:43:28.088999,-51.1848510912,-85.4705174397
423.962422747,2016-01-25 19:43:58.134005,-50.8304112002,-82.574735344
423.687728414,2016-01-25 19:44:28.463036,-50.3946280347,-79.7023821544
423.378853442,2016-01-25 19:44:58.741914,-49.8839604449,-76.8935384835
423.037104859,2016-01-25 19:45:28.951132,-49.3020455244,-74.1562320493
422.665508177,2016-01-25 19:45:58.952941,-48.6555804476,-71.5072480302
422.260535886,2016-01-25 19:46:29.127423,-47.9397235488,-68.9168660917
421.824656975,2016-01-25 19:46:59.356701,-47.1598798889,-66.3988199135
421.361546843,2016-01-25 19:47:29.483868,-46.3236346135,-63.967660122
420.869387968,2016-01-25 19:47:59.720688,-45.428490645,-61.6069937844
420.355485253,2016-01-25 19:48:29.722437,-44.4883176811,-59.3430349953
419.817719105,2016-01-25 19:48:59.723961,-43.4995904629,-57.1562038744
419.254701699,2016-01-25 19:49:29.886543,-42.4597461205,-55.0338085669
418.673902337,2016-01-25 19:49:59.903499,-41.3823304747,-52.9954452864
418.073195597,2016-01-25 19:50:29.983710,-40.2628993338,-51.0241942739
417.454203379,2016-01-25 19:51:00.134848,-39.1036479594,-49.1172958348
416.823449807,2016-01-25 19:51:30.136831,-37.9157654772,-47.2854748255
416.179895935,2016-01-25 19:52:00.138436,-36.6960457662,-45.5161031508
415.525542875,2016-01-25 19:52:30.140144,-35.4467495896,-43.8060231297
414.862368993,2016-01-25 19:53:00.144702,-34.1698989876,-42.1519255705
414.192534211,2016-01-25 19:53:30.147563,-32.8676928173,-40.5509083484
413.518092295,2016-01-25 19:54:00.149565,-31.5419776415,-38.9997988029
412.841105547,2016-01-25 19:54:30.151284,-30.1944891286,-37.4955002551
412.163635318,2016-01-25 19:55:00.153109,-28.8268576321,-36.0350020156
411.487740848,2016-01-25 19:55:30.154936,-27.4406310885,-34.6154032016
410.815443241,2016-01-25 19:56:00.157405,-26.0372261223,-33.2338604142
410.148779674,2016-01-25 19:56:30.159110,-24.6180663877,-31.8877196241
409.489701801,2016-01-25 19:57:00.160770,-23.1843946562,-30.5743257724
408.840127311,2016-01-25 19:57:30.162589,-21.7374026753,-29.2911450851
408.201929561,2016-01-25 19:58:00.164353,-20.2782344273,-28.0357557657
407.576912883,2016-01-25 19:58:30.166224,-18.8079542519,-26.8058102372
406.966830707,2016-01-25 19:59:00.167520,-17.3276125683,-25.5990806998
406.373321894,2016-01-25 19:59:30.169507,-15.8381137949,-24.4133414552
405.797987722,2016-01-25 20:00:00.171275,-14.3404253445,-23.2465285427
405.24231968,2016-01-25 20:00:30.172998,-12.8354216059,-22.0966028289
404.707714017,2016-01-25 20:01:00.174969,-11.3239360229,-20.961583001
404.195482195,2016-01-25 20:01:30.176685,-9.80681184454,-19.8395731577
403.706817135,2016-01-25 20:02:00.178470,-8.28482456324,-18.7286947881
403.24280901,2016-01-25 20:02:30.180351,-6.7587425271,-17.627122658
402.804437972,2016-01-25 20:03:00.182213,-5.22932309139,-16.5330719346
402.392557145,2016-01-25 20:03:30.184779,-3.69726628088,-15.4447558787
402.007905005,2016-01-25 20:04:00.188689,-2.16326521772,-14.360412904
